"station_id","station_name","climate_id","prov"
5627,"STE ANNE DU LAC","7036855","QC"
5628,"ST EMILE DE SUFFOLK","7037175","QC"
5629,"ST FAUSTIN","7037230","QC"
5630,"ST HIPPOLYTE","7037310","QC"
5631,"ST JEROME","7037400","QC"
5632,"SHAWBRIDGE BOYS FARM","7037985","QC"
5633,"SHAWVILLE","7038040","QC"
5634,"SHAWVILLE WINSLOW","7038046","QC"
5635,"SHEENBORO","7038080","QC"
5636,"TAPINI FARM","7038350","QC"
5637,"THURSO","7038500","QC"
5638,"VAL DES BOIS","7038587","QC"
5639,"WAKEFIELD","7038835","QC"
5640,"WALTHAM","7038880","QC"
5641,"WILSONS CORNERS","7038915","QC"
5642,"WRIGHT","7038975","QC"
5643,"CAOTIBI","704A0J9","QC"
5644,"FERMONT","704BC70","QC"
5645,"ILE AUX COUDRES","704CBGH","QC"
5646,"HAUTERIVE","704C00H","QC"
5647,"LES ESCOUMINS","704DB9E","QC"
5648,"LES PALISSADES","704DB97","QC"
5649,"MATAMEK","704DFLR","QC"
5650,"RIVIERE AU TONNERRE","704FEG0","QC"
5651,"RIVIERE ST JEAN","704FFF5","QC"
5652,"ST FRANCOIS IO","704GBFF","QC"
5653,"ST HILARION","704GC09","QC"
5654,"SAULT AU MOUTON","704GG90","QC"
5655,"TOULNUSTOUC","704HE0G","QC"
5656,"CAMP PROFOND","704J0AF","QC"
5657,"CAMP M-107","704J01E","QC"
5658,"BARRIERE JALBERT","7040MGJ","QC"
5659,"BAIE COMEAU","7040MLR","QC"
5660,"BAIE JOHAN BEETZ","7040MMN","QC"
5661,"BARRIERE CLERMONT","70404PA","QC"
5662,"BAIE-COMEAU A","7040440","QC"
5663,"BAIE COMEAU CBA","7040445","QC"
5664,"BAIE ST PAUL","7040446","QC"
5665,"BERSIMIS","7040680","QC"
5666,"BERSIMIS S","7040690","QC"
5667,"BLANC SABLON","7040811","QC"
5668,"BLANC SABLON","7040812","QC"
5669,"LOURDES DE BLANC SABLON A","7040813","QC"
5670,"BLOUGH LAKE","7040814","QC"
5671,"CAP AUX CORBEAUX","7041020","QC"
5672,"CAPE WHITTLE","7041100","QC"
5673,"CAP TOURMENTE","7041177","QC"
5674,"CHATEAU RICHER","7041330","QC"
5675,"CHUTE AUX OUTARDES","7041530","QC"
5676,"CLARKE CITY","7041710","QC"
5677,"CLARKE CITY S","7041715","QC"
5678,"CLERMONT","7041717","QC"
5679,"FIRE LAKE","7042371","QC"
5680,"FORESTVILLE","7042378","QC"
5681,"FORESTVILLE NORD","7042385","QC"
5682,"FORET MONTMORENCY","7042388","QC"
5683,"GAGNON A","7042590","QC"
5684,"GAGNONVILLE","7042591","QC"
5685,"GETHSEMANIE","7042724","QC"
5686,"GODBOUT","7042749","QC"
5687,"GRANDES BERGERONNES","7042840","QC"
5688,"GRAND FONDS","7042870","QC"
5689,"LAC BARBELL","7043EE9","QC"
5690,"HARRINGTON HARBOUR","7043000","QC"
5691,"HAVRE ST PIERRE","7043012","QC"
5692,"HAVRE ST PIERRE A","7043017","QC"
5693,"HAVRE-SAINT-PIERRE A","7043018","QC"
5694,"LABRIEVILLE B1","7043540","QC"
5695,"LABRIEVILLE B2","7043542","QC"
5696,"LABRIEVILLE 2","7043543","QC"
5697,"LA GALETTE","7043713","QC"
5698,"LAKE EON","7043740","QC"
5699,"LA MALBAIE","7043960","QC"
5700,"LA TABATIERE","7044168","QC"
5701,"LES BUISSONS","7044288","QC"
5702,"LES CHAINONS","7044291","QC"
5703,"LES EBOULEMENTS","7044292","QC"
5704,"MANIC 5","7044451","QC"
5705,"MANIC 2 LB1","7044453","QC"
5706,"MANIC MILLE 76","7044460","QC"
5707,"MANICOUAGAN A","7044470","QC"
5708,"MECATINA R","7044760","QC"
5709,"MILE 134","7044960","QC"
5710,"MINGAN","7044980","QC"
5711,"MINGAN A","7044981","QC"
5712,"MOISIE","7045070","QC"
5713,"MONT STE ANNE","7045325","QC"
5714,"MONT WRIGHT","7045340","QC"
5715,"NATASHQUAN A","7045400","QC"
5716,"NOTRE DAME DES MONTS","7045672","QC"
5717,"OUTARDES 4","7045774","QC"
5718,"PENTECOTE","7045910","QC"
5719,"PETITE RIV ST FRANCOIS","7046004","QC"
5720,"PETIT SAGUENAY","7046010","QC"
5721,"POINTE DES MONTS","7046076","QC"
5722,"POSTE MONTAGNAIS","7046212","QC"
5723,"QCMR MILE 56","7046296","QC"
5724,"QCMR MILE 106","7046297","QC"
5725,"QCMR MILE 146","7046298","QC"
5726,"RIVIERE AUX PEKANS","7046580","QC"
5727,"RIVIERE ETERNITE","7046619","QC"
5728,"RIVIERE ST AUGUSTIN","7046663","QC"
5729,"SACRE COEUR","7046735","QC"
5730,"STE ANNE DE BEAUPRE","7046837","QC"
5731,"ST CASSIEN DES CAPS","7046931","QC"
5732,"ST FEREOL","7047250","QC"
5733,"ST FIDELE","7047257","QC"
5734,"ST FIDELE 2","7047258","QC"
5735,"ST JEAN (IO)","7047396","QC"
5736,"ST JOACHIM","7047415","QC"
5737,"ST LAURENT ILE D'ORLEANS","7047442","QC"
5738,"STE ROSE DU NORD","7047722","QC"
5739,"ST SIMEON","7047735","QC"
5740,"ST TITE DES CAPS","7047762","QC"
5741,"ST URBAIN","7047770","QC"
5742,"SEPT-ILES A","7047910","QC"
5743,"TOUR LAC AUX PERLES","7048N13","QC"
5744,"SHELTER BAY","7048090","QC"
5745,"TADOUSSAC","7048320","QC"
5746,"TETE A LA BALEINE","7048421","QC"
5747,"WACOUNO LAKE","7048800","QC"
5748,"ILES DE LA MADELEINE A","705C2G9","QC"
5749,"MURDOCHVILLE HOLLAND","705ECH0","QC"
5750,"ST PACOME","705GE9G","QC"
5751,"FOND D'ORMES","705KC75","QC"
5752,"FONTENELLE","705KL75","QC"
5753,"LADRIERE","705LG09","QC"
5754,"TOUR PELLETIER","705QEA6","QC"
5755,"TOUR NO 4 (MCDONALD)","705Q5AF","QC"
5756,"BARRIERE MITIS","7050MGC","QC"
5757,"BAIE DES SABLES","7050MM5","QC"
5758,"BARRIERE MISTIGOUGECHE","7050M73","QC"
5759,"ALBERTVILLE","7050085","QC"
5760,"AMHERST ISLAND CDA EPF","7050100","QC"
5761,"AMQUI","7050140","QC"
5762,"ANSE AU GRIFFON","7050195","QC"
5763,"ANTICOSTI HEATH POINT","7050198","QC"
5764,"ANTICOSTI SW POINT","7050200","QC"
5765,"ANTICOSTI WEST POINT","7050210","QC"
5766,"ARMAGH","7050240","QC"
5767,"ARMAGH STATION","7050245","QC"
5768,"BARRAGE LAC MORIN","7050455","QC"
5769,"BARRAGE MISTIGOUGECHE","7050460","QC"
5770,"BARRAGE MITIS","7050463","QC"
5771,"BERRY MOUNTAIN","7050675","QC"
5772,"BIC","7050760","QC"
5773,"BIC","7050762","QC"
5774,"BIRD ROCKS","7050790","QC"
5775,"BONAVENTURE","7050817","QC"
5776,"CAP CHAT","7051040","QC"
5777,"CAP CHAT DELVAL","7051041","QC"
5778,"CAP CHAT EST","7051042","QC"
5779,"CAP DES ROSIERS","7051055","QC"
5780,"CAPLAN","7051120","QC"
5781,"CAP MADELEINE","7051160","QC"
5782,"CAP SEIZE","7051175","QC"
5783,"CARLETON","7051186","QC"
5784,"CASCAPEDIA","7051188","QC"
5785,"CAUSAPSCAL","7051200","QC"
5786,"CAUSAPSCAL RECHERCHES","7051240","QC"
5787,"CHANDLER","7051292","QC"
5788,"CORTEREAL","7051940","QC"
5789,"DEPOT JOHN","7051970","QC"
5790,"ETANG A LA TRUITE","7052C09","QC"
5791,"FAME POINT","7052310","QC"
5792,"FAREWELL COVE","7052316","QC"
5793,"GASPE","7052600","QC"
5794,"GASPE A","7052605","QC"
5795,"GASPE 2","7052609","QC"
5796,"GRANDE RIVIERE","7052820","QC"
5797,"GRANDE VALLEE","7052865","QC"
5798,"GRINDSTONE ISLAND","7052960","QC"
5799,"HAVRE-AUBERT","7053009","QC"
5800,"HAVRE AUX MAISONS","7053010","QC"
5801,"HONFLEUR","7053140","QC"
5802,"KAMOURASKA","7053380","QC"
5803,"LAC HUMQUI","7053649","QC"
5804,"L'ALVERNE","7053935","QC"
5805,"LAMARTINE","7053980","QC"
5806,"LA POCATIERE CDA","7054095","QC"
5807,"LE GITE","7054278","QC"
5808,"LES FONDS","7054296","QC"
5809,"LUCEVILLE","7054355","QC"
5810,"MATANE","7054640","QC"
5811,"MATAPEDIA","7054680","QC"
5812,"MINE MADELEINE","7054975","QC"
5813,"MONT BLEU","7055104","QC"
5814,"MONT-JOLI A","7055120","QC"
5815,"MONT LOGAN","7055180","QC"
5816,"MONT LOUIS","7055200","QC"
5817,"MONTMAGNY","7055210","QC"
5818,"MURDOCHVILLE","7055380","QC"
5819,"NEW CARLISLE","7055420","QC"
5820,"NEW RICHMOND","7055430","QC"
5821,"NOTRE DAME DU LAC","7055675","QC"
5822,"NOTRE DAME DU ROSAIRE","7055685","QC"
5823,"NOUVELLE","7055705","QC"
5824,"OUIMET","7055770","QC"
5825,"PARC DE LA GASPESIE","7055790","QC"
5826,"PARC METIS","7055793","QC"
5827,"PARKE","7055808","QC"
5828,"PERCE","7055920","QC"
5829,"POINTE FREGATE","70560GF","QC"
5830,"PETITE MATANE","7056003","QC"
5831,"POINTE AU PERE","7056067","QC"
5832,"PORT DANIEL","7056120","QC"
5833,"PORT MENIER","7056200","QC"
5834,"PORT MENIER","7056201","QC"
5835,"PRICE","7056240","QC"
5836,"RIMOUSKI","7056480","QC"
5837,"RIVIERE AU RENARD","7056563","QC"
5838,"RIVIERE BLEUE","7056600","QC"
5839,"RIVIERE DU LOUP","7056615","QC"
5840,"RIVIERE MANIE","7056640","QC"
5841,"ROMIEU SUD","7056695","QC"
5842,"ST ALEXIS DE MATAPEDIA","7056814","QC"
5843,"STE ANNE DES MONTS","7056850","QC"
5844,"ST ARSENE","7056890","QC"
5845,"ST BRUNO KAMOURASKA","7056922","QC"
5846,"ST CAMILLE","7056930","QC"
5847,"ST CHARLES GARNIER","7056970","QC"
5848,"ST CLEMENT","7057024","QC"
5849,"ST DAMASE DE MATANE","7057089","QC"
5850,"ST DAMASE DES AULNAIES","7057090","QC"
5851,"ST ELEUTHERE","7057145","QC"
5852,"ST ELZEAR DE BONAVENTURE","7057160","QC"
5853,"ST GABRIEL","7057269","QC"
5854,"STE GERMAINE","7057287","QC"
5855,"ST GUY","7057304","QC"
5856,"ST JEAN DE BREBEUF DUGAL","7057393","QC"
5857,"ST JEAN DE CHERBOURG","7057395","QC"
5858,"STE LUCIE","7057515","QC"
5859,"ST MALACHIE","7057518","QC"
5860,"SAINTE MARGUERITE MARIE","7057525","QC"
5861,"SAINT MICHEL","7057567","QC"
5862,"ST MODESTE","7057574","QC"
5863,"ST OCTAVE DE L'AVENIR","7057590","QC"
5864,"ST PAMPHILE","7057600","QC"
5865,"ST PASCAL","7057625","QC"
5866,"ST PAULIN D'ALIBAIRE","7057645","QC"
5867,"STE PERPETUE","7057650","QC"
5868,"ST PHILEMON","7057652","QC"
5869,"ST RAPHAEL","7057680","QC"
5870,"ST RENE DE MATANE","7057692","QC"
5871,"STE ROSE DU DEGELIS","7057720","QC"
5872,"ST VALLIER","7057775","QC"
5873,"SQUATECK","7058220","QC"
5874,"TRINITE DES MONTS","7058520","QC"
5875,"TROIS PISTOLES","7058560","QC"
5876,"TROUT RIVER DEPOT","7058565","QC"
5877,"VAL D ESPOIR","7058590","QC"
5878,"WAKEHAM","7058840","QC"
5879,"LAC ALEX","706CEE5","QC"
5880,"LAC NICAUBA S","706CFH0","QC"
5881,"LA DORE","706CP09","QC"
5882,"RIVIERE CHIGOUBICHE","706FFA0","QC"
5883,"FALARDEAU","706KC09","QC"
5884,"BARRIERE MILOT","7060DPC","QC"
5885,"BARRIERE ETIENNICHE","7060M7A","QC"
5886,"AIGREMONT","7060070","QC"
5887,"ALBANEL","7060080","QC"
5888,"ARVIDA","7060320","QC"
5889,"BAGOTVILLE A","7060400","QC"
5890,"BARRIERE SUD LA DORE","706047H","QC"
5891,"BARRIERE N CHIBOUGAMAU","7060474","QC"
5892,"BRE #3 RIV-AUX-RATS","7060479","QC"
5893,"BONNARD","7060825","QC"
5894,"CHEMIN CHIBOUGAMAU","7061368","QC"
5895,"CHEMIN CHUTE DES PASSES","7061372","QC"
5896,"CHICOUTIMI","7061440","QC"
5897,"CHICOUTIMI OUEST","7061441","QC"
5898,"CHICOUTIMI UNIVERSITE","7061442","QC"
5899,"CHUTE A LA SAVANE","7061475","QC"
5900,"CHUTE A MURDOCK","7061480","QC"
5901,"CHUTE AUX GALETS","7061520","QC"
5902,"CHUTE DES PASSES","7061540","QC"
5903,"CHUTE-DES-PASSES","7061541","QC"
5904,"CHUTE DES PASSES 2","7061542","QC"
5905,"CHUTE DU DIABLE","7061560","QC"
5906,"DOLBEAU","7062020","QC"
5907,"FERLAND","7062368","QC"
5908,"HEBERTVILLE","7063040","QC"
5909,"HEMON","7063090","QC"
5910,"ISLE MALIGNE","7063320","QC"
5911,"JONQUIERE","7063370","QC"
5912,"KENOGAMI","7063400","QC"
5913,"LAC BOUCHETTE","7063560","QC"
5914,"LAC DES COMMISSAIRES","7063610","QC"
5915,"LAC HA HA","7063647","QC"
5916,"LAC ONATCHIWAY","7063683","QC"
5917,"LAC PAMOUSCACHIOU","7063684","QC"
5918,"LAC STE CROIX","7063690","QC"
5919,"LATERRIERE","7064180","QC"
5920,"MANUAN LAKE","7064620","QC"
5921,"MESY","7064890","QC"
5922,"MISTASSIBI","7064993","QC"
5923,"MISTASSINI","7064998","QC"
5924,"MONT APICA","7065100","QC"
5925,"MURDOCK WILSON","7065383","QC"
5926,"NORMANDIN CDA","7065640","QC"
5927,"NOTRE DAME DE LORETTE","7065667","QC"
5928,"PASSE DANGEREUSE DAM","7065840","QC"
5929,"PERIBONCA","7065960","QC"
5930,"PORTAGE DES ROCHES","7066080","QC"
5931,"RIVIERE A MARS","7066550","QC"
5932,"RIVIERE AUX RATS","7066583","QC"
5933,"RIVIERE JOLY","7066623","QC"
5934,"ROBERVAL A","7066685","QC"
5935,"ROBERVAL NORD","7066688","QC"
5936,"ST AMBROISE","7066820","QC"
5937,"ST COEUR DE MARIE","7067060","QC"
5938,"ST FELICIEN","7067240","QC"
5939,"ST LEON DE LABRECQUE","7067460","QC"
5940,"ST PRIME","7067658","QC"
5941,"SHIPSHAW","7068160","QC"
5942,"VAN BRUYSSEL","7068696","QC"
5943,"LA TUQUE S","707DBDD","QC"
5944,"BARRIERE ST GUILLAUME","7070DP6","QC"
5945,"BARRAGE GOUIN S","7070ME4","QC"
5946,"BARRAGE A LAC KEMPT","7070448","QC"
5947,"BARRAGE CICONCINE","7070450","QC"
5948,"BGE C LAC CHATEAUVERT","7070451","QC"
5949,"BARRAGE GOUIN","7070454","QC"
5950,"BARRAGE MATTAWIN","7070456","QC"
5951,"BARRAGE MONDONAC","7070464","QC"
5952,"BELLE PLAGE","7070595","QC"
5953,"CLOVA","7071720","QC"
5954,"GRANDE ANSE","7072816","QC"
5955,"LAC INMAN","7073652","QC"
5956,"LAC MARTEL","7073672","QC"
5957,"LA TUQUE","7074240","QC"
5959,"MANOUAN SANMAUR","7074600","QC"
5960,"MANOUAN SANMAUR 2","7074601","QC"
5961,"OBIDJUAN","7075720","QC"
5962,"OSKELANEO","7075750","QC"
5963,"OSKELANEO 1","7075751","QC"
5964,"OSKELANEO 2","7075752","QC"
5965,"PARENT S","7075799","QC"
5966,"PARENT","7075800","QC"
5967,"PARENT","7075801","QC"
5968,"RAPIDE BLANC","7076360","QC"
5969,"ST MICHEL DES SAINTS","7077570","QC"
5970,"SANMAUR","7077790","QC"
5971,"EVAIN","708B309","QC"
5972,"LATULIPE","708DBCE","QC"
5973,"ROUYN MCWATTERS","708FGB0","QC"
5974,"LAC SASSAGENAGA","708L70F","QC"
5975,"BARRAGE CABONGA","7080449","QC"
5976,"BARRAGE ANGLIERS","7080452","QC"
5977,"BARRAGE TEMISCAMINGUE","7080468","QC"
5978,"BELLETERRE","7080600","QC"
5979,"CADILLAC","7081000","QC"
5980,"CADILLAC","7081002","QC"
5981,"GRAND LAC VICTORIA","7082880","QC"
5982,"KIPAWA LANIEL","7083480","QC"
5983,"LAC DES LOUPS A","7083620","QC"
5984,"LAC DOZOIS (BGE BOURQUE)","7083630","QC"
5985,"LE DOMAINE","7084276","QC"
5986,"MANNEVILLE","7084560","QC"
5987,"MONTBEILLARD","7085102","QC"
5988,"MONT BRUN","7085106","QC"
5989,"MOOSE BAY KIPAWA","7085345","QC"
5990,"NORANDA","7085560","QC"
5991,"NORANDA LAKE DUFAULT","7085600","QC"
5992,"NOTRE DAME DU NORD","7085682","QC"
5993,"RAPIDE DES JOACHIMS","7086380","QC"
5994,"RAPIDE-SEPT","7086400","QC"
5995,"RAPIDE NO 2","7086440","QC"
5996,"RED PINE CHUTE","7086452","QC"
5997,"REMIGNY","7086460","QC"
5998,"RIVIERE KINOJEVIS","7086630","QC"
5999,"ROUYN","7086717","QC"
6000,"ROUYN","7086718","QC"
6001,"ROUYN A","7086720","QC"
6002,"VILLE MARIE","7088760","QC"
6003,"CAMP DES PINS","709A0J4","QC"
6004,"DUPARQUET","709BBDH","QC"
6005,"LAC BERRY","709CEE9","QC"
6006,"LAC ALBANEL","709CENL","QC"
6007,"LAC CHICOBI","709CE9F","QC"
6008,"LAC ALLARD","709CNEN","QC"
6009,"LAC ATTILA","709CNN6","QC"
6010,"LAC RANDAL","709C6HE","QC"
6011,"LA GRANDE LG4","709C71L","QC"
6012,"MATAGAMI (MILLE 42)","709DFCH","QC"
6013,"RIVIERE TURGEON","709FFG0","QC"
6014,"CAMP DES SAULES","709J0A4","QC"
6015,"LAC NATHALIE","709LFGH","QC"
6016,"LAC CARAVAN","709LNR0","QC"
6017,"LOUVICOURT","709M332","QC"
6018,"ABITIBI POST","7090050","QC"
6019,"AMOS","7090120","QC"
6020,"BARRAUTE","7090470","QC"
6021,"BARRIERE LOUVICOURT","7090473","QC"
6022,"BARVILLE","7090520","QC"
6023,"BROUILLAN","7090866","QC"
6024,"CACHE LAKE","7090960","QC"
6025,"CHAPAIS","7091295","QC"
6026,"CHAPAIS 2","7091305","QC"
6027,"CHIBOUGAMAU","7091400","QC"
6028,"CHIBOUGAMAU A","7091401","QC"
6029,"CHIBOUGAMAU CHAPAIS A","7091404","QC"
6030,"COOPER LAKE","7091920","QC"
6031,"DESMARAISVILLE","7091984","QC"
6032,"DESTOR","7091985","QC"
6033,"DOUCET","7092130","QC"
6034,"EASTMAIN","7092305","QC"
6035,"FORSYTHE","7092395","QC"
6036,"FORT GEORGE","7092480","QC"
6037,"FORT RUPERT","7092524","QC"
6038,"LA GRANDE IV A","7093GJ3","QC"
6039,"LAC 76475347 SITE 2","7093P07","QC"
6040,"LA GRANDE LG3","7093P1L","QC"
6041,"HELENE","7093055","QC"
6042,"JOUTEL","7093376","QC"
6043,"LAC CACHE","7093585","QC"
6044,"LAC CHARRON","7093593","QC"
6045,"LAC NICAUBA","7093680","QC"
6046,"LA FERME","7093710","QC"
6047,"LA GRANDE RIVIERE A","7093715","QC"
6048,"LA MORANDIERE","7094026","QC"
6049,"LA SARRE","7094120","QC"
6050,"LA SARRE","7094121","QC"
6051,"LEBEL SUR QUEVILLON","7094275","QC"
6052,"MATAGAMI","7094638","QC"
6053,"MATAGAMI A","7094639","QC"
6054,"MEGISCANE","7094840","QC"
6055,"MIQUELON","7094985","QC"
6056,"MISTASSINI POST","7095000","QC"
6057,"NEMISCAU","7095409","QC"
6058,"NITCHEQUON","7095480","QC"
6059,"NOUVEAU COMPTOIR","7095700","QC"
6060,"OPEMISKA","7095740","QC"
6061,"PALMAROLLE","7095785","QC"
6062,"PETIT LAC OPINACA","7096007","QC"
6063,"POSTE DE CHAPAIS","7096205","QC"
6064,"POULARIES","7096215","QC"
6065,"PRESSE","7096230","QC"
6066,"RAPIDE DES CEDRES","7096375","QC"
6067,"RENAULT","7096462","QC"
6068,"RIVIERE EASTMAIN","7096618","QC"
6069,"RIVIERE HEVA","7096621","QC"
6070,"RIVIERE MICHEL","7096650","QC"
6071,"RIVIERE RUPERT","7096661","QC"
6072,"RIVIERE TEMISCAMIE","7096669","QC"
6073,"RUPERT","7096733","QC"
6074,"SENNETERRE","7097888","QC"
6075,"SENNETERRE","7097900","QC"
6076,"SENNETERRE A","7097902","QC"
6077,"SENNETERRE (RADAR)","7097906","QC"
6078,"TASCHEREAU","7098360","QC"
6079,"TASCHEREAU 2","7098362","QC"
6080,"VAL ST GILLES","70986RN","QC"
6081,"VAL-D'OR A","7098600","QC"
6082,"INUKJUAK UA","7103282","QC"
6083,"KUUJJUARAPIK A","7103536","QC"
6084,"POVUNGNITUK","7106220","QC"
6085,"SUGLUK","711Q2H7","QC"
6086,"BAIE WAKEHAM","7110DMF","QC"
6087,"ASBESTOS HILL","7110370","QC"
6088,"BORDER A","7110830","QC"
6089,"CAPE HOPES ADVANCE","7111080","QC"
6090,"DECEPTION BAY","7111955","QC"
6091,"DUPLANTER","7112249","QC"
6092,"FORT MCKENZIE","7112520","QC"
6093,"HOPES ADVANCE BAY","7113150","QC"
6094,"INDIAN HOUSE LAKE","7113280","QC"
6095,"KUUJJUAQ A","7113534","QC"
6096,"PAYNE RIVER","7115880","QC"
6097,"QUAQTAQ","7116270","QC"
6098,"SCHEFFERVILLE A","7117825","QC"
6913,"DOMAINE-DE-MAIZERETS","7012040","QC"
6914,"MANCHE D'EPEE","7054448","QC"
8321,"TROIS-RIVIERES","7018563","QC"
8343,"MONTREAL ADAC A","7025228","QC"
8375,"GATINEAU A","7032681","QC"
8404,"LAC EON","704C64L","QC"
8455,"CHARLEVOIX A","7041310","QC"
8456,"CHEVERY","7041382","QC"
8486,"SEPT-ILES UA","7047912","QC"
8496,"CARLETON SUR MER","705AA86","QC"
8536,"PORT-MENIER","7056202","QC"
8539,"RIVIERE-DU-LOUP","7056616","QC"
8651,"LAC 76475347 SITE 1","7093707","QC"
8660,"IVUJIVIK A","7103327","QC"
8668,"BORDER (AUT)","7110831","QC"
8674,"ILE ROUGE","7043BP9","QC"
8675,"HEATH POINT","7053038","QC"
8676,"NEMISCAU A","7095412","QC"
8678,"VILLEROY RADAR","7018765","QC"
8989,"ILE D'ORLEANS","70132G9","QC"
8992,"LA GRANDE III A","7093GAL","QC"
8999,"CAP-MADELEINE","7051163","QC"
9000,"CAP CHAT (AUT)","70510M0","QC"
9001,"CAP-D'ESPOIR","7051050","QC"
9002,"EASTMAIN A","709230N","QC"
9029,"POINTE-DES-MONTS","704F0PN","QC"
10204,"INUKJUAK A","7103283","QC"
10205,"KANGIRSUK A","7113382","QC"
10212,"WEMINDJI A","7098904","QC"
10216,"WASKAGANISH A","7098895","QC"
10226,"SALLUIT A","711GG87","QC"
10245,"QUAQTAQ A","7116272","QC"
10246,"COROSSOL","7041934","QC"
10247,"ILE AUX GRUES","701LBPH","QC"
10248,"LAUZON (AUT)","702MKNL","QC"
10252,"KANGIQSUJUAQ A","7113381","QC"
10684,"KANGIQSUALUJJUAQ A","711L380","QC"
10732,"NICOLET","7025442","QC"
10761,"MCTAVISH","7024745","QC"
10762,"STE-CLOTILDE","7027039","QC"
10763,"ILES DE LA MADELEINE","7053KGR","QC"
10764,"TROIS-RIVIERES","7018562","QC"
10789,"AKULIVIK A","7100075","QC"
10790,"ILE CHARRON","702327R","QC"
10791,"MATAGAMI","7094637","QC"
10796,"ST-GEDEON","706G2PF","QC"
10797,"MISTOOK","7065012","QC"
10798,"LA GRANDE IV A","7093GAC","QC"
10799,"ST-HENRI","7067307","QC"
10801,"LAC MEMPHREMAGOG","702CFGG","QC"
10812,"VILLEROY (STE-FRANCOISE)","7018766","QC"
10815,"FRELIGHSBURG","7022579","QC"
10843,"L'ACADIE","702LED4","QC"
10849,"ROUYN","7086716","QC"
10855,"AUPALUK A","7110LRJ","QC"
10856,"TASIUJAQ A","7118369","QC"
10865,"CHIBOUGAMAU-CHAPAIS A","7091399","QC"
10868,"ST-JOVITE","703GDKB","QC"
10869,"CAP-TOURMENTE","7041JG6","QC"
10871,"L'ETAPE","7015791","QC"
10872,"NORMANDIN","7065639","QC"
10873,"STE-ANNE-DE-BELLEVUE 1","702FHL8","QC"
10874,"BONNARD 1","7060826","QC"
10875,"LA TUQUE","707DBD4","QC"
10876,"SCHEFFERVILLE","7117821","QC"
10877,"PUVIRNITUQ A","7106222","QC"
10878,"UMIUJAQ A","7108568","QC"
10892,"MONT-ORFORD","7025229","QC"
10893,"ROQUEMAURE","7086697","QC"
10898,"NEW CARLISLE 1","7055422","QC"
10937,"ILE AUX PERROQUETS","7043B79","QC"
10938,"ILE BICQUETTE","705LKPQ","QC"
10939,"ST LAMBERT","7027437","QC"
10948,"BEAUHARNOIS","7020562","QC"
10949,"COTE-STE-CATHERINE","702A9MD","QC"
10952,"VALLEYFIELD (ECLUSE)","7028682","QC"
10963,"CAP-ROUGE","7041166","QC"
10964,"POINTE CLAVEAU","704607C","QC"
10965,"VALCARTIER","7018572","QC"
10966,"POINTE DE L'ISLET","7046059","QC"
10975,"LAC SAINT-PIERRE","701LP0N","QC"
10977,"LONGUE-POINTE-DE-MINGAN","7044328","QC"
10982,"ST-ANICET 1","702FQLF","QC"
26777,"BEAUCEVILLE","7028754","QC"
26778,"LAC BENOIT","706I001","QC"
26797,"CHAMOUCHOUANE","7061288","QC"
26798,"MANOUANE EST","706I155","QC"
26855,"MONTREAL-EST","7025252","QC"
26856,"VARENNES","702327X","QC"
26887,"AMQUI","7050145","QC"
26889,"BAIE-COMEAU","704S001","QC"
26892,"QUEBEC/JEAN LESAGE INTL","701S001","QC"
26893,"LA POCATIERE","7054096","QC"
27194,"POINTE-AU-PERE (INRS)","7056068","QC"
27195,"CAP-CHAT","705S002","QC"
27294,"ONATCHIWAY","7065738","QC"
27315,"LA BAIE","706Q001","QC"
27325,"DESCHAMBAULT","7011983","QC"
27326,"POINTE NOIRE CS","704Q003","QC"
27377,"STE-FOY (U. LAVAL)","701Q004","QC"
27442,"CHARLEVOIX (MRC)","7041312","QC"
27443,"CHAPAIS","7091299","QC"
27646,"SHAWINIGAN","7018001","QC"
27717,"HIGH FALLS","7033121","QC"
27803,"BEAUPORT","7010565","QC"
29452,"VALCARTIER A","7018573","QC"
29714,"LEMIEUX","701Q009","QC"
30130,"HAVRE-SAINT-PIERRE A","7043020","QC"
30164,"SCHEFFERVILLE","7117827","QC"
30165,"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","QC"
30166,"INUKJUAK","710S005","QC"
30167,"BLANC-SABLON A (AUT)","704S004","QC"
30168,"NATASHQUAN AIRPORT","7045401","QC"
30170,"MONTREAL/ST-HUBERT A","7027322","QC"
30171,"SHERBROOKE A","7028126","QC"
30172,"VAL-D'OR","7098603","QC"
30173,"BAIE-COMEAU A","7040442","QC"
30722,"LATERRIERE","7064181","QC"
32413,"FORET MONTMORENCY RCS","7042395","QC"
32462,"SAINT-POLYCARPE","7016474","QC"
41737,"RIGAUD 2","7016472","QC"
42007,"BEAUHARNOIS","7020564","QC"
42008,"HOWICK","7023200","QC"
42009,"L'ARTIFICE","7023545","QC"
42010,"RUSSELTOWN","7026732","QC"
42011,"ROUGEMONT","7026702","QC"
42012,"SAINTE-SABINE","7027720","QC"
42013,"GRANBY","7022802","QC"
42014,"PIEDMONT","7026042","QC"
42603,"SAINT-CELESTIN","7027075","QC"
42604,"SAINT-MICHEL-DE-NAPIERVILLE","7027570","QC"
42605,"COVEY HILL","7021950","QC"
42643,"RUISSEAU CRANBERRY","7026735","QC"
42683,"SEPT-ILES","7047914","QC"
42783,"SAINT-CONSTANT","7027084","QC"
